#,Nombre,Tipo,Localidad,Barrio,Dirección,Celular,Teléfono Fijo,Email,Sitio Web,Instagram,Calificación Google,Reseñas,Score Digital,Oportunidad,Servicio Recomendado,Estado,Contactado,Fecha Contacto,Notas
1008,Fritanga El Llano,Restaurante,Rafael Uribe,Chiguaza,"Cl 131 #37-43, Chiguaza",3174455624,6012690771,fritanga.el.llano@hotmail.com,Si,No,3.5,584,25,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1009,Café La Canela,Cafetería,Engativá,Santa Helenita,"Dg 122 #35-81, Santa Helenita",3114127672,,cafe.la.canela.bogota@hotmail.com,Si,Si,4.4,0,25,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1010,El Café de El Rincón,Cafetería,Rafael Uribe,La Picota,"Cl 6 #82-65, La Picota",3038077369,,el.cafe.de.el.rincon.bogota@hotmail.com,Si,No,3.5,476,25,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1011,Cafetería La Canela,Cafetería,Mártires,La Pepita,"Tv 53 #144-75, La Pepita",3039572092,,cafeteria.la.canela8@outlook.com,Si,Si,4.9,9,25,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1012,Barber Classics,Peluquería,Chapinero,Quinta Camacho,"Tv 114 #39-27, Quinta Camacho",3232127542,,barber.classics33@gmail.com,Si,Si,4.0,8,25,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1013,Studio Hair Las Tijeras,Peluquería,Ciudad Bolívar,Lucero,"Dg 38 #63-7 Sur, Lucero",3103566565,,studio.hair.las.tijeras.col@hotmail.com,Si,No,3.7,99,25,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1014,Barber El Maestro,Peluquería,Barrios Unidos,Los Andes,"Av 158 #52-2, Los Andes",3176188439,6012793863,barber.el.maestro.bogota@gmail.com,Si,No,3.5,72,25,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1015,Corte El Original,Peluquería,Ciudad Bolívar,Perdomo Alto,"Dg 157 #70-95 Sur, Perdomo Alto",3187419650,6017161269,corte.el.original.bogota@gmail.com,Si,No,3.6,336,25,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1016,Spa La Perla,Estética,Usme,La Flora,"Cr 67 #124-39 Sur, La Flora",3028252313,6013163365,spa.la.perla@yahoo.com,Si,Si,4.8,1,25,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1017,Salón Belleza Total,Estética,Fontibón,San Pablo,"Cr 138 #103-45, San Pablo",3029070692,,salon.belleza.total1@gmail.com,Si,Si,4.6,4,25,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1018,Estética Chic,Estética,Rafael Uribe,Olaya,"Tv 151 #100-20 Sur, Olaya",3221929328,,estetica.chic.bogota@yahoo.com,Si,No,3.6,252,25,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1019,Beauty Lorena,Estética,Ciudad Bolívar,Vista Hermosa,"Tv 1 #1-93, Vista Hermosa",3164669486,,beauty.lorena.col@gmail.com,Si,Si,4.1,1,25,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1020,Nails Glamour,Estética,La Candelaria,Egipto,"Tv 144 #44-58, Egipto",3232585551,,nails.glamour.bogota@gmail.com,Si,No,3.7,76,25,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1021,Estética Elite,Estética,Engativá,Las Ferias,"Cr 111 #120-9, Las Ferias",3007189251,6017065631,estetica.elite7@outlook.com,Si,Si,4.9,0,25,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1022,Centro Odontológico Smile,Clínica dental,Engativá,Álamos,"Dg 61 #40-8, Álamos",3141987222,,centro.odontologico.smil.bogota@gmail.com,Si,Si,4.3,1,25,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1023,Odontología Activa,Clínica dental,Santa Fe,La Candelaria,"Dg 31 #106-89, La Candelaria",3207842892,,odontologia.activa21@gmail.com,Si,No,3.7,112,25,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1024,Odonto Blanca Sonrisa,Clínica dental,La Candelaria,Egipto,"Tv 102 #105-88, Egipto",3155167905,6017571183,odonto.blanca.sonrisa@yahoo.com,Si,Si,4.4,4,25,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1025,Odonto Los Pinos,Clínica dental,Usme,Danubio,"Cl 150 #63-74 Sur, Danubio",3032431248,,odonto.los.pinos@gmail.com,Si,Si,4.2,8,25,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1026,Gym Ultra,Gimnasio,Tunjuelito,San Benito,"Cl 49 #18-34 Sur, San Benito",3176621057,6013458040,gym.ultra.bogota@gmail.com,Si,Si,4.6,2,25,BAJA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
1027,Centro Veterinario El Cuidado,Veterinaria,Barrios Unidos,Rionegro,"Av 43 #105-21, Rionegro",3012459851,6015117367,centro.veterinario.el.cu94@gmail.com,Si,Si,4.4,6,25,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1028,Centro Veterinario Bienestar,Veterinaria,Santa Fe,Voto Nacional,"Tv 107 #15-79, Voto Nacional",3035957339,,centro.veterinario.biene@hotmail.com,Si,No,3.9,259,25,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1029,El Tornillo Los Materiales,Ferretería,Ciudad Bolívar,Jerusalem,"Dg 121 #124-63, Jerusalem",3176826182,6015641232,el.tornillo.los.material7@gmail.com,Si,Si,4.9,6,25,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1030,Ferretería La Escuadra,Ferretería,Tunjuelito,Venecia,"Av 124 #69-36 Sur, Venecia",3143436392,,ferreteria.la.escuadra3@gmail.com,Si,Si,4.2,6,25,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1031,Constructor El Perno,Ferretería,Los Mártires,Samper Mendoza,"Dg 134 #143-59, Samper Mendoza",3141909770,,constructor.el.perno.col@gmail.com,Si,Si,4.6,7,25,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1032,Boutique Urban,Tienda de ropa,Barrios Unidos,Provivienda,"Dg 179 #137-34, Provivienda",3163587535,6013051282,boutique.urban@hotmail.com,Si,No,3.7,97,25,BAJA,E-Commerce + Pautas Digitales,Pendiente,No,,
1033,Fashion Trendy,Tienda de ropa,Santa Fe,La Macarena,"Cl 37 #36-8, La Macarena",3031630944,6012397775,fashion.trendy3@hotmail.com,Si,No,3.7,99,25,BAJA,E-Commerce + Pautas Digitales,Pendiente,No,,
1034,Residencias La Ruta,Hotel,Tunjuelito,Fátima,"Cl 99 #90-37 Sur, Fátima",3234688970,,residencias.la.ruta57@hotmail.com,Si,Si,4.4,7,25,BAJA,E-Commerce + WhatsApp Bot,Pendiente,No,,
1035,Hotel Colonial,Hotel,La Candelaria,Las Aguas,"Cr 22 #103-93, Las Aguas",3207231275,,hotel.colonial@outlook.com,Si,Si,4.1,9,25,BAJA,E-Commerce + WhatsApp Bot,Pendiente,No,,
1036,Suites El Viajero,Hotel,Mártires,Mártires,"Tv 151 #135-94, Mártires",3149407075,,suites.el.viajero4@outlook.com,Si,No,3.7,252,25,BAJA,E-Commerce + WhatsApp Bot,Pendiente,No,,
1037,Suites Estelar,Hotel,Antonio Nariño,Quiroga,"Cr 13 #141-78, Quiroga",3116410119,6014331199,suites.estelar.bogota@gmail.com,Si,Si,4.7,7,25,BAJA,E-Commerce + WhatsApp Bot,Pendiente,No,,
1038,Papelería Estudiantil,Papelería,Puente Aranda,Zona Industrial,"Cr 111 #53-7, Zona Industrial",3149831400,6012287906,papeleria.estudiantil@hotmail.com,Si,No,3.5,82,25,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1039,Servicio La Herramienta,Taller mecánico,San Cristóbal,Veinte de Julio,"Av 30 #47-57 Sur, Veinte de Julio",3241522898,,servicio.la.herramienta.bogota@gmail.com,Si,No,3.6,71,25,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1040,Reparaciones El Carburador,Taller mecánico,Los Mártires,Los Mártires,"Cl 91 #20-20, Los Mártires",3114976674,6013605270,reparaciones.el.carburad.bogota@gmail.com,Si,Si,4.8,6,25,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1041,Medicamentos La Cura,Farmacia,Santa Fe,La Macarena,"Tv 46 #134-69, La Macarena",3002329010,,medicamentos.la.cura7@gmail.com,Si,No,3.5,93,25,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1042,Droguería El Alivio,Farmacia,Rafael Uribe,Marruecos,"Av 166 #66-48, Marruecos",3103639394,,drogueria.el.alivio.bogota@gmail.com,Si,No,3.8,167,25,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1043,Droguería El Doctor,Farmacia,Chapinero,Chapinero Alto,"Tv 152 #2-49, Chapinero Alto",3109053231,,drogueria.el.doctor.bogota@yahoo.com,Si,Si,4.8,6,25,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1044,Salud La Salud,Farmacia,Rafael Uribe,Marruecos,"Dg 153 #122-24 Sur, Marruecos",3169634339,6014883591,salud.la.salud@gmail.com,Si,Si,4.8,1,25,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1045,Colegio Las Hadas,Jardín infantil,San Cristóbal,La Victoria,"Cr 125 #123-42 Sur, La Victoria",3039279387,6014408329,colegio.las.hadas.bogota@yahoo.com,Si,Si,4.2,3,25,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1046,Escuela Pro,Academia,San Cristóbal,Los Libertadores,"Cr 144 #103-53, Los Libertadores",3052458232,6015810987,escuela.pro2@gmail.com,Si,Si,4.0,1,25,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1047,Clases Integral,Academia,San Cristóbal,La Victoria,"Tv 33 #122-5, La Victoria",3113281540,,clases.integral@hotmail.com,Si,Si,4.9,1,25,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1048,Tienda Naturista La Hoja Verde,Tienda naturista,Kennedy,Timiza,"Dg 162 #12-63 Sur, Timiza",3185215495,6014812550,tienda.naturista.la.hoja.col@gmail.com,Si,No,3.8,213,25,BAJA,E-Commerce + Redes Sociales,Pendiente,No,,
1049,Verde La Hierba Santa,Tienda naturista,Los Mártires,Los Mártires,"Dg 63 #57-87, Los Mártires",3128284907,6013979310,verde.la.hierba.santa.col@gmail.com,Si,Si,4.1,3,25,BAJA,E-Commerce + Redes Sociales,Pendiente,No,,
1050,Verde El Noni,Tienda naturista,Bosa,San Pablo,"Tv 127 #87-44 Sur, San Pablo",3004617835,6014961927,verde.el.noni8@gmail.com,Si,Si,4.3,6,25,BAJA,E-Commerce + Redes Sociales,Pendiente,No,,
1051,Naturalmente La Manzanilla,Tienda naturista,Chapinero,El Lago,"Av 179 #52-7, El Lago",3144588121,,naturalmente.la.manzanil6@gmail.com,Si,Si,4.5,8,25,BAJA,E-Commerce + Redes Sociales,Pendiente,No,,
1052,Centro de Belleza El Brillo,Sala de belleza,Teusaquillo,Teusaquillo,"Av 80 #88-36, Teusaquillo",3207781544,6015776137,centro.de.belleza.el.bri@outlook.com,Si,Si,4.5,1,25,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1053,Glam Bella,Sala de belleza,La Candelaria,Las Aguas,"Dg 72 #6-78, Las Aguas",3053372597,,glam.bella.col@gmail.com,Si,Si,4.8,2,25,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1054,Heladería La Paleta,Heladería,Puente Aranda,Alcázares,"Dg 44 #17-17, Alcázares",3034176510,,heladeria.la.paleta8@gmail.com,Si,No,3.7,67,25,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1055,Frío y Rico Cool,Heladería,Chapinero,Chicó Norte,"Dg 48 #21-44, Chicó Norte",3027761222,6013611518,frio.y.rico.cool74@gmail.com,Si,No,3.5,66,25,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1056,Ice Cream El Copo,Heladería,Tunjuelito,Venecia,"Av 49 #145-17, Venecia",3233301039,6016723837,ice.cream.el.copo.col@outlook.com,Si,Si,4.4,5,25,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1057,Cafetería El Grano,Cafetería,Santa Fe,Voto Nacional,"Cl 94 #31-84, Voto Nacional",3227240651,6012253569,cafeteria.el.grano.col@hotmail.com,Si,Si,2.8,41,23,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1058,Lavandería Crystal,Lavandería,Los Mártires,Santa Isabel,"Cr 39 #97-77, Santa Isabel",3009403311,,lavanderia.crystal94@gmail.com,Si,Si,3.1,31,23,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1059,Donde La Hacienda,Restaurante,La Candelaria,Centro Histórico,"Cl 69 #76-80, Centro Histórico",3056942337,,donde.la.hacienda2@outlook.com,Si,No,4.3,88,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1060,Comidas El Llano,Restaurante,Rafael Uribe,Marruecos,"Cr 112 #92-58 Sur, Marruecos",3138707482,6016354405,comidas.el.llano89@gmail.com,Si,No,4.2,75,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1061,Fritanga La Fogata,Restaurante,Tunjuelito,Fátima,"Cl 168 #4-49, Fátima",3001751431,6014974467,fritanga.la.fogata@yahoo.com,Si,No,4.9,60,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1062,Sazón El Puerto,Restaurante,Mártires,La Pepita,"Av 33 #87-39, La Pepita",3027130712,,sazon.el.puerto.bogota@outlook.com,Si,No,5.0,92,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1063,El Café de El Grano,Cafetería,Ciudad Bolívar,El Tunal,"Dg 122 #88-62 Sur, El Tunal",3152655764,6014287802,el.cafe.de.el.grano5@outlook.com,Si,No,4.8,491,20,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1064,Café La Pausa,Cafetería,San Cristóbal,La Gloria,"Cr 13 #61-47 Sur, La Gloria",3191918484,6015360887,cafe.la.pausa89@outlook.com,Si,No,4.5,449,20,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1065,El Café de El Origen,Cafetería,Los Mártires,La Favorita,"Av 58 #81-93, La Favorita",3223383442,,el.cafe.de.el.origen19@gmail.com,Si,No,4.8,174,20,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1066,Cafetería El Sabor,Cafetería,Suba,Niza,"Dg 38 #101-9, Niza",3041854072,,cafeteria.el.sabor6@gmail.com,Si,No,4.6,118,20,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1067,Peluquería Bros,Peluquería,Kennedy,Kennedy Central,"Cr 168 #137-87, Kennedy Central",3047939388,,peluqueria.bros.col@yahoo.com,Si,No,4.4,72,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1068,Barbería Classics,Peluquería,La Candelaria,Las Aguas,"Cr 57 #90-39, Las Aguas",3181262713,,barberia.classics76@gmail.com,Si,No,4.9,775,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1069,Spa Divine,Estética,Engativá,Garcés Navas,"Tv 51 #67-13, Garcés Navas",3169466609,,spa.divine19@gmail.com,Si,No,4.7,297,20,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1070,Beauty Belleza Total,Estética,La Candelaria,Egipto,"Cr 126 #141-57, Egipto",3238182690,6016804744,beauty.belleza.total.bogota@gmail.com,Si,No,4.3,270,20,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1071,Salón Divina,Estética,Engativá,Engativá,"Tv 146 #109-43, Engativá",3171186271,,salon.divina27@gmail.com,Si,Si,3.5,17,20,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1072,Odonto Tu Sonrisa,Clínica dental,San Cristóbal,Sosiego,"Av 28 #96-85, Sosiego",3034975991,,odonto.tu.sonrisa.col@gmail.com,Si,Si,3.6,19,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1073,Sonrisas Moderna,Clínica dental,Bosa,El Porvenir,"Av 176 #12-18 Sur, El Porvenir",3107652633,,sonrisas.moderna.bogota@gmail.com,Si,Si,3.9,29,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1074,Odonto Avanzada,Clínica dental,Barrios Unidos,El Triunfo,"Cr 124 #35-88, El Triunfo",3027746081,,odonto.avanzada37@hotmail.com,Si,No,4.5,88,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1075,Centro Odontológico Los Pinos,Clínica dental,Los Mártires,Santa Isabel,"Av 111 #90-52, Santa Isabel",3209250094,,centro.odontologico.los..col@gmail.com,Si,Si,3.6,10,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1076,Centro Odontológico Perfectas,Clínica dental,Chapinero,Galerías,"Av 111 #57-7, Galerías",3227045072,,centro.odontologico.perf@yahoo.com,Si,No,4.8,791,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1077,Centro Odontológico Sonrisa Sana,Clínica dental,Puente Aranda,Alcázares,"Tv 23 #11-79, Alcázares",3248166321,,centro.odontologico.sonr@gmail.com,Si,No,4.9,291,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1078,Centro Fitness Ultra,Gimnasio,Teusaquillo,Marsella,"Cr 40 #110-91, Marsella",3037304014,6017937646,centro.fitness.ultra.bogota@gmail.com,Si,No,4.1,61,20,BAJA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
1079,Funcional Gold,Gimnasio,Engativá,Garcés Navas,"Dg 126 #102-63, Garcés Navas",3008575476,,funcional.gold.bogota@yahoo.com,Si,No,4.0,293,20,BAJA,Redes Sociales + Lead Qualifier Bot,Pendiente,No,,
1080,Veterinaria Cuatro Patas,Veterinaria,Santa Fe,La Candelaria,"Cl 143 #112-84, La Candelaria",3178626075,6013328753,veterinaria.cuatro.patas76@gmail.com,Si,Si,3.7,22,20,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1081,Clínica Veterinaria Happy Pet,Veterinaria,Barrios Unidos,Doce de Octubre,"Cl 177 #94-88, Doce de Octubre",3042010587,6017937589,clinica.veterinaria.happ@hotmail.com,Si,No,4.2,460,20,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1082,Materiales El Cemento,Ferretería,Tunjuelito,Venecia,"Av 72 #129-42 Sur, Venecia",3164395493,,materiales.el.cemento87@gmail.com,Si,No,4.8,95,20,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1083,Ferrelectricos Don Tulio,Ferretería,Usme,Usme Centro,"Cl 167 #77-92, Usme Centro",3106560909,,ferrelectricos.don.tulio83@hotmail.com,Si,No,4.7,789,20,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1084,Moda La Pasarela,Tienda de ropa,Ciudad Bolívar,Perdomo,"Cr 45 #48-18 Sur, Perdomo",3205072898,,moda.la.pasarela.col@hotmail.com,Si,No,4.1,84,20,BAJA,E-Commerce + Pautas Digitales,Pendiente,No,,
1085,Moda Trendy,Tienda de ropa,Ciudad Bolívar,Arborizadora,"Cl 129 #149-59 Sur, Arborizadora",3219573546,,moda.trendy.bogota@outlook.com,Si,No,4.9,751,20,BAJA,E-Commerce + Pautas Digitales,Pendiente,No,,
1086,Residencias El Viajero,Hotel,Kennedy,Kennedy Central,"Tv 54 #91-86, Kennedy Central",3205227143,,residencias.el.viajero.col@gmail.com,Si,No,4.2,248,20,BAJA,E-Commerce + WhatsApp Bot,Pendiente,No,,
1087,Hostal La Cumbre,Hotel,Bosa,San Pablo,"Cr 94 #83-84 Sur, San Pablo",3182357387,,hostal.la.cumbre33@outlook.com,Si,No,4.4,275,20,BAJA,E-Commerce + WhatsApp Bot,Pendiente,No,,
1088,Hostal La Ceiba,Hotel,Usme,Danubio,"Cl 8 #97-40 Sur, Danubio",3122313140,6013572753,hostal.la.ceiba5@gmail.com,Si,No,4.1,94,20,BAJA,E-Commerce + WhatsApp Bot,Pendiente,No,,
1089,Copias La Agenda,Papelería,Mártires,Ricaurte,"Dg 46 #139-32, Ricaurte",3161577276,6015048398,copias.la.agenda1@gmail.com,Si,No,4.7,699,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1090,Papelería El Arte,Papelería,Bosa,Occidental,"Tv 122 #105-20 Sur, Occidental",3217054963,6016212586,papeleria.el.arte.col@gmail.com,Si,No,5.0,130,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1091,Copias El Marcador,Papelería,Santa Fe,La Macarena,"Cl 91 #26-34, La Macarena",3171858729,,copias.el.marcador67@gmail.com,Si,No,4.0,587,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1092,Mecánica El Carburador,Taller mecánico,Ciudad Bolívar,El Tunal,"Cr 84 #137-68 Sur, El Tunal",3233878485,,mecanica.el.carburador.bogota@hotmail.com,Si,Si,3.6,23,20,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1093,Reparaciones El Turbo,Taller mecánico,Suba,La Floresta,"Cl 179 #126-31, La Floresta",3145158101,6012936315,reparaciones.el.turbo.bogota@yahoo.com,Si,No,4.9,73,20,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1094,Mecánica El Diferencial,Taller mecánico,Antonio Nariño,Ciudad Jardín,"Dg 136 #46-5, Ciudad Jardín",3142654249,6017820627,mecanica.el.diferencial@gmail.com,Si,No,4.4,176,20,BAJA,Página Web + WhatsApp Bot,Pendiente,No,,
1095,Centro de Desarrollo Los Pollitos,Jardín infantil,Antonio Nariño,San Antonio,"Dg 97 #118-81, San Antonio",3019938207,,centro.de.desarrollo.los.bogota@gmail.com,Si,No,4.7,68,20,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1096,Preescolar El Girasol,Jardín infantil,Antonio Nariño,Policarpa,"Av 64 #93-44, Policarpa",3128217697,,preescolar.el.girasol.col@gmail.com,Si,No,4.6,739,20,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1097,Escuela La Mente,Academia,Barrios Unidos,Provivienda,"Cr 113 #115-25, Provivienda",3024837831,,escuela.la.mente.col@hotmail.com,Si,No,4.9,154,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1098,Academia La Excelencia,Academia,Santa Fe,La Alameda,"Cl 134 #126-79, La Alameda",3221721101,,academia.la.excelencia.bogota@hotmail.com,Si,No,4.0,369,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1099,Centro de Formación La Técnica,Academia,Usaquén,Unicentro,"Cr 90 #1-51, Unicentro",3144882241,,centro.de.formacion.la.t.col@outlook.com,Si,No,4.9,99,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1100,Instituto El Aprendizaje,Academia,Santa Fe,Las Cruces,"Tv 144 #93-33, Las Cruces",3129442666,6015678151,instituto.el.aprendizaje2@hotmail.com,Si,No,4.8,81,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1101,Academia Del Deporte,Academia,Santa Fe,Santa Fe,"Av 98 #84-37, Santa Fe",3112001566,6012839343,academia.del.deporte@gmail.com,Si,No,4.1,73,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1102,Centro de Formación El Conocimiento,Academia,Usaquén,Unicentro,"Cl 77 #92-94, Unicentro",3044976774,,centro.de.formacion.el.c.bogota@gmail.com,Si,No,4.0,98,20,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
1103,Lavandería El Vapor,Lavandería,Engativá,Minuto de Dios,"Cr 28 #64-88, Minuto de Dios",3105073833,,lavanderia.el.vapor.col@gmail.com,Si,No,4.3,104,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1104,Tienda Naturista La Espirulina,Tienda naturista,Suba,Niza,"Cl 131 #147-45, Niza",3019157700,6012406477,tienda.naturista.la.espi.bogota@gmail.com,Si,No,4.7,69,20,BAJA,E-Commerce + Redes Sociales,Pendiente,No,,
1105,Sala de Belleza El Secreto,Sala de belleza,Ciudad Bolívar,Jerusalem,"Dg 136 #23-19, Jerusalem",3232303306,,sala.de.belleza.el.secre75@outlook.com,Si,No,4.1,283,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1106,Beauty Room Transformación,Sala de belleza,Tunjuelito,Venecia,"Av 20 #86-69, Venecia",3234098825,,beauty.room.transformaci.bogota@yahoo.com,Si,No,5.0,750,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1107,Glam Imagen Total,Sala de belleza,Usme,Alfonso López,"Cr 70 #137-36, Alfonso López",3165655313,,glam.imagen.total.bogota@outlook.com,Si,No,4.1,719,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1108,Pizzería Express,Pizzería,Usaquén,Usaquén,"Dg 62 #63-54, Usaquén",3036901096,,pizzeria.express.col@gmail.com,Si,Si,3.9,21,20,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1109,Frío y Rico Congelados,Heladería,Santa Fe,La Alameda,"Cl 81 #148-34, La Alameda",3159794202,,frio.y.rico.congelados53@gmail.com,Si,Si,3.7,11,20,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1110,Heladería La Bola,Heladería,Usaquén,Usaquén,"Dg 30 #28-90, Usaquén",3128792755,,heladeria.la.bola@outlook.com,Si,Si,3.8,18,20,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1111,Asadero La Costa,Restaurante,Los Mártires,El Listón,"Cl 87 #14-6, El Listón",3132402570,6016219980,asadero.la.costa80@gmail.com,Si,Si,5.0,22,15,BAJA,Redes Sociales + WhatsApp Bot,Pendiente,No,,
1112,Café Aroma,Cafetería,Usme,Usme Centro,"Dg 168 #27-55, Usme Centro",3168848862,6012792703,cafe.aroma.bogota@gmail.com,Si,Si,4.9,28,15,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1113,Cafetería La Esquina,Cafetería,San Cristóbal,La Gloria,"Cl 156 #29-13, La Gloria",3244628608,6017263766,cafeteria.la.esquina45@gmail.com,Si,Si,4.1,19,15,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1114,Tostado El Barista,Cafetería,Kennedy,Kennedy Central,"Cl 171 #60-48 Sur, Kennedy Central",3117057845,,tostado.el.barista@gmail.com,Si,Si,4.6,25,15,BAJA,Redes Sociales + Pautas Digitales,Pendiente,No,,
1115,Centro de Estética Chic,Estética,Kennedy,Kennedy Central,"Cr 154 #91-82 Sur, Kennedy Central",3004312810,,centro.de.estetica.chic99@hotmail.com,Si,Si,4.2,12,15,BAJA,Página Web + Redes Sociales,Pendiente,No,,
1116,Centro Odontológico Activa,Clínica dental,Fontibón,Fontibón Centro,"Cl 19 #61-17, Fontibón Centro",3138257133,6013486951,centro.odontologico.acti@yahoo.com,Si,Si,4.9,19,15,BAJA,Página Web + Lead Qualifier Bot,Pendiente,No,,
